test_id,server_id,download_connections,download_bytes,download_bytes_percent,name,country,country_code,latitude,longitude,sponsor_name
4508085363,34238,4,22614684,22.09,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508085363,34240,4,20617352,20.14,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508087488,17336,4,42227520,16.57,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508087488,33712,4,85325904,33.49,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508087488,34238,4,72696400,28.53,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508087488,34240,4,54538400,21.41,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508088107,17336,4,49028568,19.52,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508088107,28422,4,56888367,22.65,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508088107,33712,5,44130072,17.57,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508088107,34239,4,101060968,40.25,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508093853,4845,4,13526264,29.18,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"du"
4508093853,11722,4,4451202,9.60,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Orixcom"
4508093853,17336,4,20680470,44.62,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508093853,22129,4,7694334,16.60,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508094598,17336,4,46843068,13.57,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508094598,33712,5,122152328,35.40,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508094598,34238,5,132316652,38.34,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508094598,34240,4,43759476,12.68,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
